Begin: 50, Num: 19, Intermediate: 69, Count: 0, Result: 69
Begin: 53, Num: 47, Intermediate: 100, Count: 2798, Result: 0
Begin: 0, Num: 80, Intermediate: 80, Count: 2798, Result: 80
Begin: 80, Num: -680, Intermediate: -600, Count: 2805, Result: 0
Begin: 0, Num: 3, Intermediate: 3, Count: 2805, Result: 3
Begin: 3, Num: 97, Intermediate: 100, Count: 2806, Result: 0
Begin: 0, Num: 343, Intermediate: 343, Count: 2809, Result: 43
Begin: 43, Num: 57, Intermediate: 100, Count: 2810, Result: 0
Begin: 0, Num: -56, Intermediate: -56, Count: 2810, Result: 44
Begin: 44, Num: 65, Intermediate: 109, Count: 2811, Result: 9
Begin: 9, Num: 511, Intermediate: 520, Count: 2816, Result: 20
Begin: 20, Num: -58, Intermediate: -38, Count: 2817, Result: 62
Begin: 62, Num: 46, Intermediate: 108, Count: 2818, Result: 8
Begin: 8, Num: 92, Intermediate: 100, Count: 2819, Result: 0
Begin: 0, Num: -54, Intermediate: -54, Count: 2819, Result: 46
Begin: 46, Num: -46, Intermediate: 0, Count: 2819, Result: 0
Begin: 0, Num: -952, Intermediate: -952, Count: 2828, Result: 48
Begin: 48, Num: -57, Intermediate: -9, Count: 2829, Result: 91
Begin: 91, Num: -91, Intermediate: 0, Count: 2829, Result: 0
Begin: 0, Num: -60, Intermediate: -60, Count: 2829, Result: 40
Begin: 40, Num: 60, Intermediate: 100, Count: 2830, Result: 0
Begin: 0, Num: 31, Intermediate: 31, Count: 2830, Result: 31
Begin: 31, Num: 69, Intermediate: 100, Count: 2831, Result: 0
Begin: 0, Num: 68, Intermediate: 68, Count: 2831, Result: 68
Begin: 68, Num: 480, Intermediate: 548, Count: 2836, Result: 48
Begin: 48, Num: 80, Intermediate: 128, Count: 2837, Result: 28
Begin: 28, Num: 72, Intermediate: 100, Count: 2838, Result: 0
Begin: 0, Num: 98, Intermediate: 98, Count: 2838, Result: 98
Begin: 98, Num: 454, Intermediate: 552, Count: 2843, Result: 52
Begin: 52, Num: 60, Intermediate: 112, Count: 2844, Result: 12
Begin: 12, Num: 168, Intermediate: 180, Count: 2845, Result: 80
Begin: 80, Num: 32, Intermediate: 112, Count: 2846, Result: 12
Begin: 12, Num: 588, Intermediate: 600, Count: 2852, Result: 0
Begin: 0, Num: -17, Intermediate: -17, Count: 2852, Result: 83
Begin: 83, Num: 54, Intermediate: 137, Count: 2853, Result: 37
Begin: 37, Num: -37, Intermediate: 0, Count: 2853, Result: 0
Begin: 0, Num: 316, Intermediate: 316, Count: 2856, Result: 16
Begin: 16, Num: -77, Intermediate: -61, Count: 2857, Result: 39
Begin: 39, Num: -5, Intermediate: 34, Count: 2857, Result: 34
Begin: 34, Num: 66, Intermediate: 100, Count: 2858, Result: 0
Begin: 0, Num: 317, Intermediate: 317, Count: 2861, Result: 17
Begin: 17, Num: -17, Intermediate: 0, Count: 2861, Result: 0
Begin: 0, Num: 784, Intermediate: 784, Count: 2868, Result: 84
Begin: 84, Num: -60, Intermediate: 24, Count: 2868, Result: 24
Begin: 24, Num: 609, Intermediate: 633, Count: 2874, Result: 33
Begin: 33, Num: 92, Intermediate: 125, Count: 2875, Result: 25
Begin: 25, Num: 675, Intermediate: 700, Count: 2882, Result: 0
Begin: 0, Num: 80, Intermediate: 80, Count: 2882, Result: 80
Begin: 80, Num: -80, Intermediate: 0, Count: 2882, Result: 0
Begin: 0, Num: -7, Intermediate: -7, Count: 2882, Result: 93
Begin: 93, Num: 507, Intermediate: 600, Count: 2888, Result: 0
Begin: 0, Num: 81, Intermediate: 81, Count: 2888, Result: 81
Begin: 81, Num: 42, Intermediate: 123, Count: 2889, Result: 23
Begin: 23, Num: 977, Intermediate: 1000, Count: 2899, Result: 0
Begin: 0, Num: -35, Intermediate: -35, Count: 2899, Result: 65
Begin: 65, Num: -65, Intermediate: 0, Count: 2899, Result: 0
Begin: 0, Num: -40, Intermediate: -40, Count: 2899, Result: 60
Begin: 60, Num: -644, Intermediate: -584, Count: 2905, Result: 16
Begin: 16, Num: -99, Intermediate: -83, Count: 2906, Result: 17
Begin: 17, Num: -4, Intermediate: 13, Count: 2906, Result: 13
Begin: 13, Num: 19, Intermediate: 32, Count: 2906, Result: 32
Begin: 32, Num: -534, Intermediate: -502, Count: 2912, Result: 98
Begin: 98, Num: 26, Intermediate: 124, Count: 2913, Result: 24
Begin: 24, Num: -24, Intermediate: 0, Count: 2913, Result: 0
Begin: 0, Num: 19, Intermediate: 19, Count: 2913, Result: 19
Begin: 19, Num: 11, Intermediate: 30, Count: 2913, Result: 30
Begin: 30, Num: 560, Intermediate: 590, Count: 2918, Result: 90
Begin: 90, Num: 53, Intermediate: 143, Count: 2919, Result: 43
Begin: 43, Num: -36, Intermediate: 7, Count: 2919, Result: 7
Begin: 7, Num: -28, Intermediate: -21, Count: 2920, Result: 79
Begin: 79, Num: -845, Intermediate: -766, Count: 2928, Result: 34
Begin: 34, Num: 51, Intermediate: 85, Count: 2928, Result: 85
Begin: 85, Num: 15, Intermediate: 100, Count: 2929, Result: 0
Begin: 0, Num: 95, Intermediate: 95, Count: 2929, Result: 95
Begin: 95, Num: -95, Intermediate: 0, Count: 2929, Result: 0
Begin: 0, Num: 80, Intermediate: 80, Count: 2929, Result: 80
Begin: 80, Num: -80, Intermediate: 0, Count: 2929, Result: 0
Begin: 0, Num: -24, Intermediate: -24, Count: 2929, Result: 76
Begin: 76, Num: -76, Intermediate: 0, Count: 2929, Result: 0
Begin: 0, Num: -63, Intermediate: -63, Count: 2929, Result: 37
Begin: 37, Num: 99, Intermediate: 136, Count: 2930, Result: 36
Begin: 36, Num: -36, Intermediate: 0, Count: 2930, Result: 0
Begin: 0, Num: -28, Intermediate: -28, Count: 2930, Result: 72
Begin: 72, Num: 70, Intermediate: 142, Count: 2931, Result: 42
Begin: 42, Num: -363, Intermediate: -321, Count: 2935, Result: 79
Begin: 79, Num: -79, Intermediate: 0, Count: 2935, Result: 0
Begin: 0, Num: -27, Intermediate: -27, Count: 2935, Result: 73
Begin: 73, Num: 27, Intermediate: 100, Count: 2936, Result: 0
Begin: 0, Num: 26, Intermediate: 26, Count: 2936, Result: 26
Begin: 26, Num: 24, Intermediate: 50, Count: 2936, Result: 50
Begin: 50, Num: -471, Intermediate: -421, Count: 2941, Result: 79
Begin: 79, Num: -79, Intermediate: 0, Count: 2941, Result: 0
Begin: 0, Num: 70, Intermediate: 70, Count: 2941, Result: 70
Begin: 70, Num: 289, Intermediate: 359, Count: 2944, Result: 59
Begin: 59, Num: 341, Intermediate: 400, Count: 2948, Result: 0
Begin: 0, Num: 107, Intermediate: 107, Count: 2949, Result: 7
Begin: 7, Num: -7, Intermediate: 0, Count: 2949, Result: 0
Begin: 0, Num: -672, Intermediate: -672, Count: 2955, Result: 28
Begin: 28, Num: 965, Intermediate: 993, Count: 2964, Result: 93
Begin: 93, Num: 2, Intermediate: 95, Count: 2964, Result: 95
Begin: 95, Num: 71, Intermediate: 166, Count: 2965, Result: 66
Begin: 66, Num: -44, Intermediate: 22, Count: 2965, Result: 22
Begin: 22, Num: -22, Intermediate: 0, Count: 2965, Result: 0
Begin: 0, Num: -36, Intermediate: -36, Count: 2965, Result: 64
Begin: 64, Num: 30, Intermediate: 94, Count: 2965, Result: 94
Begin: 94, Num: 25, Intermediate: 119, Count: 2966, Result: 19
Begin: 19, Num: -56, Intermediate: -37, Count: 2967, Result: 63
Begin: 63, Num: 454, Intermediate: 517, Count: 2972, Result: 17
Begin: 17, Num: 54, Intermediate: 71, Count: 2972, Result: 71
Begin: 71, Num: -635, Intermediate: -564, Count: 2978, Result: 36
Begin: 36, Num: -4, Intermediate: 32, Count: 2978, Result: 32
Begin: 32, Num: -32, Intermediate: 0, Count: 2978, Result: 0
Begin: 0, Num: 47, Intermediate: 47, Count: 2978, Result: 47
Begin: 47, Num: 11, Intermediate: 58, Count: 2978, Result: 58
Begin: 58, Num: 34, Intermediate: 92, Count: 2978, Result: 92
Begin: 92, Num: -92, Intermediate: 0, Count: 2978, Result: 0
Begin: 0, Num: 80, Intermediate: 80, Count: 2978, Result: 80
Begin: 80, Num: -80, Intermediate: 0, Count: 2978, Result: 0
Begin: 0, Num: 540, Intermediate: 540, Count: 2983, Result: 40
Begin: 40, Num: -84, Intermediate: -44, Count: 2984, Result: 56
Begin: 56, Num: -42, Intermediate: 14, Count: 2984, Result: 14
Begin: 14, Num: -556, Intermediate: -542, Count: 2990, Result: 58
Begin: 58, Num: -57, Intermediate: 1, Count: 2990, Result: 1
Begin: 1, Num: 999, Intermediate: 1000, Count: 3000, Result: 0
Begin: 0, Num: -63, Intermediate: -63, Count: 3000, Result: 37
Begin: 37, Num: 13, Intermediate: 50, Count: 3000, Result: 50
Begin: 50, Num: 13, Intermediate: 63, Count: 3000, Result: 63
Begin: 63, Num: 48, Intermediate: 111, Count: 3001, Result: 11
Begin: 11, Num: 889, Intermediate: 900, Count: 3010, Result: 0
Begin: 0, Num: 10, Intermediate: 10, Count: 3010, Result: 10
Begin: 10, Num: 190, Intermediate: 200, Count: 3012, Result: 0
Begin: 0, Num: 72, Intermediate: 72, Count: 3012, Result: 72
Begin: 72, Num: 28, Intermediate: 100, Count: 3013, Result: 0
Begin: 0, Num: -95, Intermediate: -95, Count: 3013, Result: 5
Begin: 5, Num: -59, Intermediate: -54, Count: 3014, Result: 46
Begin: 46, Num: 89, Intermediate: 135, Count: 3015, Result: 35
Begin: 35, Num: 20, Intermediate: 55, Count: 3015, Result: 55
Begin: 55, Num: 30, Intermediate: 85, Count: 3015, Result: 85
Begin: 85, Num: -29, Intermediate: 56, Count: 3015, Result: 56
Begin: 56, Num: 823, Intermediate: 879, Count: 3023, Result: 79
Begin: 79, Num: -79, Intermediate: 0, Count: 3023, Result: 0
Begin: 0, Num: 62, Intermediate: 62, Count: 3023, Result: 62
Begin: 62, Num: -77, Intermediate: -15, Count: 3024, Result: 85
Begin: 85, Num: 915, Intermediate: 1000, Count: 3034, Result: 0
Begin: 0, Num: 14, Intermediate: 14, Count: 3034, Result: 14
Begin: 14, Num: -619, Intermediate: -605, Count: 3041, Result: 95
Begin: 95, Num: -507, Intermediate: -412, Count: 3046, Result: 88
Begin: 88, Num: 12, Intermediate: 100, Count: 3047, Result: 0
Begin: 0, Num: -94, Intermediate: -94, Count: 3047, Result: 6
Begin: 6, Num: -64, Intermediate: -58, Count: 3048, Result: 42
Begin: 42, Num: 3, Intermediate: 45, Count: 3048, Result: 45
Begin: 45, Num: -45, Intermediate: 0, Count: 3048, Result: 0
Begin: 0, Num: -2, Intermediate: -2, Count: 3048, Result: 98
Begin: 98, Num: 93, Intermediate: 191, Count: 3049, Result: 91
Begin: 91, Num: 528, Intermediate: 619, Count: 3055, Result: 19
Begin: 19, Num: 34, Intermediate: 53, Count: 3055, Result: 53
Begin: 53, Num: -20, Intermediate: 33, Count: 3055, Result: 33
Begin: 33, Num: -21, Intermediate: 12, Count: 3055, Result: 12
Begin: 12, Num: -612, Intermediate: -600, Count: 3062, Result: 0
Begin: 0, Num: -7, Intermediate: -7, Count: 3062, Result: 93
Begin: 93, Num: -34, Intermediate: 59, Count: 3062, Result: 59
Begin: 59, Num: 956, Intermediate: 1015, Count: 3072, Result: 15
Begin: 15, Num: 77, Intermediate: 92, Count: 3072, Result: 92
Begin: 92, Num: 56, Intermediate: 148, Count: 3073, Result: 48
Begin: 48, Num: -948, Intermediate: -900, Count: 3083, Result: 0
Begin: 0, Num: -45, Intermediate: -45, Count: 3083, Result: 55
Begin: 55, Num: -9, Intermediate: 46, Count: 3083, Result: 46
Begin: 46, Num: -346, Intermediate: -300, Count: 3087, Result: 0
Begin: 0, Num: -97, Intermediate: -97, Count: 3087, Result: 3
Begin: 3, Num: -3, Intermediate: 0, Count: 3087, Result: 0
Begin: 0, Num: -72, Intermediate: -72, Count: 3087, Result: 28
Begin: 28, Num: -71, Intermediate: -43, Count: 3088, Result: 57
Begin: 57, Num: -57, Intermediate: 0, Count: 3088, Result: 0
Begin: 0, Num: 93, Intermediate: 93, Count: 3088, Result: 93
Begin: 93, Num: -83, Intermediate: 10, Count: 3088, Result: 10
Begin: 10, Num: 90, Intermediate: 100, Count: 3089, Result: 0
Begin: 0, Num: -99, Intermediate: -99, Count: 3089, Result: 1
Begin: 1, Num: 399, Intermediate: 400, Count: 3093, Result: 0
Begin: 0, Num: 9, Intermediate: 9, Count: 3093, Result: 9
Begin: 9, Num: 976, Intermediate: 985, Count: 3102, Result: 85
Begin: 85, Num: -885, Intermediate: -800, Count: 3111, Result: 0
Begin: 0, Num: -48, Intermediate: -48, Count: 3111, Result: 52
Begin: 52, Num: -93, Intermediate: -41, Count: 3112, Result: 59
Begin: 59, Num: -56, Intermediate: 3, Count: 3112, Result: 3
Begin: 3, Num: 97, Intermediate: 100, Count: 3113, Result: 0
Begin: 0, Num: -61, Intermediate: -61, Count: 3113, Result: 39
Begin: 39, Num: -39, Intermediate: 0, Count: 3113, Result: 0
Begin: 0, Num: -37, Intermediate: -37, Count: 3113, Result: 63
Begin: 63, Num: -63, Intermediate: 0, Count: 3113, Result: 0
Begin: 0, Num: -633, Intermediate: -633, Count: 3119, Result: 67
Begin: 67, Num: -67, Intermediate: 0, Count: 3119, Result: 0
Begin: 0, Num: 54, Intermediate: 54, Count: 3119, Result: 54
Begin: 54, Num: 46, Intermediate: 100, Count: 3120, Result: 0
Begin: 0, Num: 42, Intermediate: 42, Count: 3120, Result: 42
Begin: 42, Num: -17, Intermediate: 25, Count: 3120, Result: 25
Begin: 25, Num: -425, Intermediate: -400, Count: 3125, Result: 0
Begin: 0, Num: 645, Intermediate: 645, Count: 3131, Result: 45
Begin: 45, Num: 55, Intermediate: 100, Count: 3132, Result: 0
Begin: 0, Num: 31, Intermediate: 31, Count: 3132, Result: 31
Begin: 31, Num: 94, Intermediate: 125, Count: 3133, Result: 25
Begin: 25, Num: 788, Intermediate: 813, Count: 3141, Result: 13
Begin: 13, Num: 87, Intermediate: 100, Count: 3142, Result: 0
Begin: 0, Num: 85, Intermediate: 85, Count: 3142, Result: 85
Begin: 85, Num: 15, Intermediate: 100, Count: 3143, Result: 0
Begin: 0, Num: -264, Intermediate: -264, Count: 3145, Result: 36
Begin: 36, Num: 565, Intermediate: 601, Count: 3151, Result: 1
Begin: 1, Num: -601, Intermediate: -600, Count: 3158, Result: 0
Begin: 0, Num: -33, Intermediate: -33, Count: 3158, Result: 67
Begin: 67, Num: -53, Intermediate: 14, Count: 3158, Result: 14
Begin: 14, Num: -81, Intermediate: -67, Count: 3159, Result: 33
Begin: 33, Num: 67, Intermediate: 100, Count: 3160, Result: 0
Begin: 0, Num: 661, Intermediate: 661, Count: 3166, Result: 61
Begin: 61, Num: 39, Intermediate: 100, Count: 3167, Result: 0
Begin: 0, Num: 64, Intermediate: 64, Count: 3167, Result: 64
Begin: 64, Num: 561, Intermediate: 625, Count: 3173, Result: 25
Begin: 25, Num: -61, Intermediate: -36, Count: 3174, Result: 64
Begin: 64, Num: 736, Intermediate: 800, Count: 3182, Result: 0
Begin: 0, Num: -57, Intermediate: -57, Count: 3182, Result: 43
Begin: 43, Num: 76, Intermediate: 119, Count: 3183, Result: 19
Begin: 19, Num: -71, Intermediate: -52, Count: 3184, Result: 48
Begin: 48, Num: 22, Intermediate: 70, Count: 3184, Result: 70
Begin: 70, Num: 28, Intermediate: 98, Count: 3184, Result: 98
Begin: 98, Num: -8, Intermediate: 90, Count: 3184, Result: 90
Begin: 90, Num: -719, Intermediate: -629, Count: 3191, Result: 71
Begin: 71, Num: 3, Intermediate: 74, Count: 3191, Result: 74
Begin: 74, Num: -51, Intermediate: 23, Count: 3191, Result: 23
Begin: 23, Num: 277, Intermediate: 300, Count: 3194, Result: 0
Begin: 0, Num: -33, Intermediate: -33, Count: 3194, Result: 67
Begin: 67, Num: 74, Intermediate: 141, Count: 3195, Result: 41
Begin: 41, Num: -41, Intermediate: 0, Count: 3195, Result: 0
Begin: 0, Num: 67, Intermediate: 67, Count: 3195, Result: 67
Begin: 67, Num: 33, Intermediate: 100, Count: 3196, Result: 0
Begin: 0, Num: 70, Intermediate: 70, Count: 3196, Result: 70
Begin: 70, Num: 830, Intermediate: 900, Count: 3205, Result: 0
Begin: 0, Num: -14, Intermediate: -14, Count: 3205, Result: 86
Begin: 86, Num: -94, Intermediate: -8, Count: 3206, Result: 92
Begin: 92, Num: -92, Intermediate: 0, Count: 3206, Result: 0
Begin: 0, Num: 38, Intermediate: 38, Count: 3206, Result: 38
Begin: 38, Num: 762, Intermediate: 800, Count: 3214, Result: 0
Begin: 0, Num: -5, Intermediate: -5, Count: 3214, Result: 95
Begin: 95, Num: 24, Intermediate: 119, Count: 3215, Result: 19
Begin: 19, Num: 638, Intermediate: 657, Count: 3221, Result: 57
Begin: 57, Num: -67, Intermediate: -10, Count: 3222, Result: 90
Begin: 90, Num: -90, Intermediate: 0, Count: 3222, Result: 0
Begin: 0, Num: 457, Intermediate: 457, Count: 3226, Result: 57
Begin: 57, Num: -43, Intermediate: 14, Count: 3226, Result: 14
Begin: 14, Num: -314, Intermediate: -300, Count: 3230, Result: 0
Begin: 0, Num: 50, Intermediate: 50, Count: 3230, Result: 50
Begin: 50, Num: 50, Intermediate: 100, Count: 3231, Result: 0
Begin: 0, Num: -157, Intermediate: -157, Count: 3232, Result: 43
Begin: 43, Num: -43, Intermediate: 0, Count: 3232, Result: 0
Begin: 0, Num: -84, Intermediate: -84, Count: 3232, Result: 16
Begin: 16, Num: -6, Intermediate: 10, Count: 3232, Result: 10
Begin: 10, Num: 90, Intermediate: 100, Count: 3233, Result: 0
Begin: 0, Num: -29, Intermediate: -29, Count: 3233, Result: 71
Begin: 71, Num: -39, Intermediate: 32, Count: 3233, Result: 32
Begin: 32, Num: 59, Intermediate: 91, Count: 3233, Result: 91
Begin: 91, Num: -22, Intermediate: 69, Count: 3233, Result: 69
Begin: 69, Num: -58, Intermediate: 11, Count: 3233, Result: 11
Begin: 11, Num: -83, Intermediate: -72, Count: 3234, Result: 28
Begin: 28, Num: 72, Intermediate: 100, Count: 3235, Result: 0
Begin: 0, Num: 12, Intermediate: 12, Count: 3235, Result: 12
Begin: 12, Num: 5, Intermediate: 17, Count: 3235, Result: 17
Begin: 17, Num: 6, Intermediate: 23, Count: 3235, Result: 23
Begin: 23, Num: -58, Intermediate: -35, Count: 3236, Result: 65
Begin: 65, Num: 50, Intermediate: 115, Count: 3237, Result: 15
Begin: 15, Num: -15, Intermediate: 0, Count: 3237, Result: 0
Begin: 0, Num: -20, Intermediate: -20, Count: 3237, Result: 80
Begin: 80, Num: 6, Intermediate: 86, Count: 3237, Result: 86
Begin: 86, Num: -43, Intermediate: 43, Count: 3237, Result: 43
Begin: 43, Num: 60, Intermediate: 103, Count: 3238, Result: 3
Begin: 3, Num: -803, Intermediate: -800, Count: 3247, Result: 0
Begin: 0, Num: 907, Intermediate: 907, Count: 3256, Result: 7
Begin: 7, Num: -7, Intermediate: 0, Count: 3256, Result: 0
Begin: 0, Num: -47, Intermediate: -47, Count: 3256, Result: 53
Begin: 53, Num: 52, Intermediate: 105, Count: 3257, Result: 5
Begin: 5, Num: 95, Intermediate: 100, Count: 3258, Result: 0
Begin: 0, Num: 768, Intermediate: 768, Count: 3265, Result: 68
Begin: 68, Num: 32, Intermediate: 100, Count: 3266, Result: 0
Begin: 0, Num: 69, Intermediate: 69, Count: 3266, Result: 69
Begin: 69, Num: 221, Intermediate: 290, Count: 3268, Result: 90
Begin: 90, Num: 33, Intermediate: 123, Count: 3269, Result: 23
Begin: 23, Num: -123, Intermediate: -100, Count: 3271, Result: 0
Begin: 0, Num: 21, Intermediate: 21, Count: 3271, Result: 21
Begin: 21, Num: -666, Intermediate: -645, Count: 3278, Result: 55
Begin: 55, Num: 808, Intermediate: 863, Count: 3286, Result: 63
Begin: 63, Num: -63, Intermediate: 0, Count: 3286, Result: 0
Begin: 0, Num: 4, Intermediate: 4, Count: 3286, Result: 4
Begin: 4, Num: 58, Intermediate: 62, Count: 3286, Result: 62
Begin: 62, Num: 53, Intermediate: 115, Count: 3287, Result: 15
Begin: 15, Num: 9, Intermediate: 24, Count: 3287, Result: 24
Begin: 24, Num: -39, Intermediate: -15, Count: 3288, Result: 85
Begin: 85, Num: 34, Intermediate: 119, Count: 3289, Result: 19
Begin: 19, Num: -19, Intermediate: 0, Count: 3289, Result: 0
Begin: 0, Num: 28, Intermediate: 28, Count: 3289, Result: 28
Begin: 28, Num: 227, Intermediate: 255, Count: 3291, Result: 55
Begin: 55, Num: -652, Intermediate: -597, Count: 3297, Result: 3
Begin: 3, Num: -269, Intermediate: -266, Count: 3300, Result: 34
Begin: 34, Num: 75, Intermediate: 109, Count: 3301, Result: 9
Begin: 9, Num: -95, Intermediate: -86, Count: 3302, Result: 14
Begin: 14, Num: -26, Intermediate: -12, Count: 3303, Result: 88
Begin: 88, Num: 12, Intermediate: 100, Count: 3304, Result: 0
Begin: 0, Num: -65, Intermediate: -65, Count: 3304, Result: 35
Begin: 35, Num: -73, Intermediate: -38, Count: 3305, Result: 62
Begin: 62, Num: 86, Intermediate: 148, Count: 3306, Result: 48
Begin: 48, Num: -45, Intermediate: 3, Count: 3306, Result: 3
Begin: 3, Num: -98, Intermediate: -95, Count: 3307, Result: 5
Begin: 5, Num: -105, Intermediate: -100, Count: 3309, Result: 0
Begin: 0, Num: -17, Intermediate: -17, Count: 3309, Result: 83
Begin: 83, Num: -83, Intermediate: 0, Count: 3309, Result: 0
Begin: 0, Num: 17, Intermediate: 17, Count: 3309, Result: 17
Begin: 17, Num: 83, Intermediate: 100, Count: 3310, Result: 0
Begin: 0, Num: -75, Intermediate: -75, Count: 3310, Result: 25
Begin: 25, Num: 75, Intermediate: 100, Count: 3311, Result: 0
Begin: 0, Num: 5, Intermediate: 5, Count: 3311, Result: 5
Begin: 5, Num: -5, Intermediate: 0, Count: 3311, Result: 0
Begin: 0, Num: 5, Intermediate: 5, Count: 3311, Result: 5
Begin: 5, Num: -65, Intermediate: -60, Count: 3312, Result: 40
Begin: 40, Num: -3, Intermediate: 37, Count: 3312, Result: 37
Begin: 37, Num: 568, Intermediate: 605, Count: 3318, Result: 5
Begin: 5, Num: 171, Intermediate: 176, Count: 3319, Result: 76
Begin: 76, Num: -90, Intermediate: -14, Count: 3320, Result: 86
Begin: 86, Num: -86, Intermediate: 0, Count: 3320, Result: 0
Begin: 0, Num: 21, Intermediate: 21, Count: 3320, Result: 21
Begin: 21, Num: 79, Intermediate: 100, Count: 3321, Result: 0
Begin: 0, Num: 41, Intermediate: 41, Count: 3321, Result: 41
Begin: 41, Num: 59, Intermediate: 100, Count: 3322, Result: 0
Begin: 0, Num: 37, Intermediate: 37, Count: 3322, Result: 37
Begin: 37, Num: -32, Intermediate: 5, Count: 3322, Result: 5
Begin: 5, Num: -618, Intermediate: -613, Count: 3329, Result: 87
Begin: 87, Num: 13, Intermediate: 100, Count: 3330, Result: 0
Begin: 0, Num: 84, Intermediate: 84, Count: 3330, Result: 84
Begin: 84, Num: 30, Intermediate: 114, Count: 3331, Result: 14
Begin: 14, Num: 715, Intermediate: 729, Count: 3338, Result: 29
Begin: 29, Num: 71, Intermediate: 100, Count: 3339, Result: 0
Begin: 0, Num: -9, Intermediate: -9, Count: 3339, Result: 91
Begin: 91, Num: 8, Intermediate: 99, Count: 3339, Result: 99
Begin: 99, Num: 39, Intermediate: 138, Count: 3340, Result: 38
Begin: 38, Num: 62, Intermediate: 100, Count: 3341, Result: 0
Begin: 0, Num: -57, Intermediate: -57, Count: 3341, Result: 43
Begin: 43, Num: 38, Intermediate: 81, Count: 3341, Result: 81
Begin: 81, Num: 29, Intermediate: 110, Count: 3342, Result: 10
Begin: 10, Num: 90, Intermediate: 100, Count: 3343, Result: 0
Begin: 0, Num: -50, Intermediate: -50, Count: 3343, Result: 50
Begin: 50, Num: 69, Intermediate: 119, Count: 3344, Result: 19
Begin: 19, Num: 887, Intermediate: 906, Count: 3353, Result: 6
Begin: 6, Num: 94, Intermediate: 100, Count: 3354, Result: 0
Begin: 0, Num: 473, Intermediate: 473, Count: 3358, Result: 73
Begin: 73, Num: -41, Intermediate: 32, Count: 3358, Result: 32
Begin: 32, Num: 68, Intermediate: 100, Count: 3359, Result: 0
Begin: 0, Num: 419, Intermediate: 419, Count: 3363, Result: 19
Begin: 19, Num: -23, Intermediate: -4, Count: 3364, Result: 96
Begin: 96, Num: -96, Intermediate: 0, Count: 3364, Result: 0
Begin: 0, Num: 34, Intermediate: 34, Count: 3364, Result: 34
Begin: 34, Num: -40, Intermediate: -6, Count: 3365, Result: 94
Begin: 94, Num: 43, Intermediate: 137, Count: 3366, Result: 37
Begin: 37, Num: 63, Intermediate: 100, Count: 3367, Result: 0
Begin: 0, Num: -473, Intermediate: -473, Count: 3371, Result: 27
Begin: 27, Num: -856, Intermediate: -829, Count: 3380, Result: 71
Begin: 71, Num: 60, Intermediate: 131, Count: 3381, Result: 31
Begin: 31, Num: 69, Intermediate: 100, Count: 3382, Result: 0
Begin: 0, Num: 573, Intermediate: 573, Count: 3387, Result: 73
Begin: 73, Num: 954, Intermediate: 1027, Count: 3397, Result: 27
Begin: 27, Num: 73, Intermediate: 100, Count: 3398, Result: 0
Begin: 0, Num: -17, Intermediate: -17, Count: 3398, Result: 83
Begin: 83, Num: 45, Intermediate: 128, Count: 3399, Result: 28
Begin: 28, Num: 72, Intermediate: 100, Count: 3400, Result: 0
Begin: 0, Num: -14, Intermediate: -14, Count: 3400, Result: 86
Begin: 86, Num: 243, Intermediate: 329, Count: 3403, Result: 29
Begin: 29, Num: -29, Intermediate: 0, Count: 3403, Result: 0
Begin: 0, Num: -27, Intermediate: -27, Count: 3403, Result: 73
Begin: 73, Num: -73, Intermediate: 0, Count: 3403, Result: 0
Begin: 0, Num: -30, Intermediate: -30, Count: 3403, Result: 70
Begin: 70, Num: -787, Intermediate: -717, Count: 3411, Result: 83
Begin: 83, Num: 93, Intermediate: 176, Count: 3412, Result: 76
Begin: 76, Num: 52, Intermediate: 128, Count: 3413, Result: 28
Begin: 28, Num: -13, Intermediate: 15, Count: 3413, Result: 15
Begin: 15, Num: -15, Intermediate: 0, Count: 3413, Result: 0
Begin: 0, Num: -27, Intermediate: -27, Count: 3413, Result: 73
Begin: 73, Num: 27, Intermediate: 100, Count: 3414, Result: 0
Begin: 0, Num: 69, Intermediate: 69, Count: 3414, Result: 69
Begin: 69, Num: 31, Intermediate: 100, Count: 3415, Result: 0
Begin: 0, Num: -93, Intermediate: -93, Count: 3415, Result: 7
Begin: 7, Num: -7, Intermediate: 0, Count: 3415, Result: 0
Begin: 0, Num: -37, Intermediate: -37, Count: 3415, Result: 63
Begin: 63, Num: 17, Intermediate: 80, Count: 3415, Result: 80
Begin: 80, Num: -82, Intermediate: -2, Count: 3416, Result: 98
Begin: 98, Num: -98, Intermediate: 0, Count: 3416, Result: 0
Begin: 0, Num: 34, Intermediate: 34, Count: 3416, Result: 34
Begin: 34, Num: 166, Intermediate: 200, Count: 3418, Result: 0
Begin: 0, Num: 33, Intermediate: 33, Count: 3418, Result: 33
Begin: 33, Num: -33, Intermediate: 0, Count: 3418, Result: 0
Begin: 0, Num: -307, Intermediate: -307, Count: 3421, Result: 93
Begin: 93, Num: -78, Intermediate: 15, Count: 3421, Result: 15
Begin: 15, Num: -16, Intermediate: -1, Count: 3422, Result: 99
Begin: 99, Num: 142, Intermediate: 241, Count: 3424, Result: 41
Begin: 41, Num: -65, Intermediate: -24, Count: 3425, Result: 76
Begin: 76, Num: -676, Intermediate: -600, Count: 3432, Result: 0
Begin: 0, Num: 259, Intermediate: 259, Count: 3434, Result: 59
